t,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19
4.692,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.6930000000000005,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.694,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.695,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.696,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.697,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.698,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.699,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.7,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.7010000000000005,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.702,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.703,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.704,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.705,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.706,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.707,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.708,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.7090000000000005,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.71,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.711,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.712,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.713,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.714,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.715,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.716,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.7170000000000005,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.718,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.719,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.72,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.721,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.722,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.723,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.724,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.7250000000000005,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.726,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.727,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.728,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.729,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.73,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.731,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.732,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.7330000000000005,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.734,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.735,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.736,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.737,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.738,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.739,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.74,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.741,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.742,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.743,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.744,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.745,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.746,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.747,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.748,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.749,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.75,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.751,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.752,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.753,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.7540000000000004,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.755,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.756,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.757,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.758,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.759,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.76,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.761,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.7620000000000005,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.763,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.764,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.765,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.766,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.767,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.768,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.769,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.7700000000000005,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.771,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.772,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.773,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.774,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.775,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.776,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.777,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.7780000000000005,0.3513355136651399,0.09148429997978136,0.033000048726741664,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
